fraudulent,employment_type,required_experience,required_education,company_profile_length,description_length,requirements_length,benefits_length,industry_SWOE,function_SWOE,from_US,money_in_title,mentions_salary,telecommuting,has_company_logo,has_questions,has_email,has_phone,has_url,has_fraud_bigram,has_legit_bigram
1,Full-time,Entry level,Bachelor's Degree,0,92,174,22,-2.498791322,-1.458699604,1,0,1,0,0,0,0,0,1,0,1
1,Full-time,Mid-Senior level,Bachelor's Degree,56,192,126,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Unspecified,56,278,23,37,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Bachelor's Degree,56,308,222,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Mid-Senior level,Bachelor's Degree,56,348,397,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,81,0,0,-2.823138472,-2.898919407,0,0,0,0,0,0,0,0,0,0,0
1,Full-time,Entry level,High School or equivalent,0,176,21,22,-0.590358018,-1.84570792,1,0,1,0,0,0,0,0,0,1,0
1,Full-time,Mid-Senior level,Master's Degree,56,351,182,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Mid-Senior level,Bachelor's Degree,155,290,74,214,-3.972869919,-3.981639589,1,0,0,0,1,1,0,0,0,1,1
1,Full-time,Executive,Bachelor's Degree,56,321,412,0,-0.495323056,-2.391780105,0,0,0,0,1,0,0,0,1,1,0
1,Full-time,Entry level,Unspecified,0,115,32,20,-2.498791322,-2.898919407,1,0,0,1,0,0,0,0,0,1,1
1,Full-time,Internship,Professional,0,216,65,0,-0.590358018,-2.853301252,1,0,0,0,0,0,0,0,0,0,1
1,Full-time,Mid-Senior level,Bachelor's Degree,56,129,98,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,1
1,Part-time,Unspecified,Unspecified,0,59,49,2,-2.823138472,-2.898919407,0,0,0,0,0,1,0,0,0,1,0
1,Full-time,Unspecified,Professional,56,275,81,37,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Master's Degree,56,349,136,86,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Bachelor's Degree,56,308,222,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Unspecified,56,287,78,37,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Unspecified,229,94,12,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
1,Full-time,Unspecified,Certification,56,220,87,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Mid-Senior level,Master's Degree,56,261,99,0,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Unspecified,56,566,130,37,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,1
1,Full-time,Unspecified,Master's Degree,56,427,28,37,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Unspecified,Unspecified,56,385,55,37,-0.495323056,-2.391780105,1,0,0,0,1,0,0,0,1,1,0
1,Full-time,Internship,Unspecified,0,109,36,31,-2.498791322,-1.458699604,1,0,0,1,0,0,0,0,1,0,0
1,Unspecified,Unspecified,Unspecified,0,119,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,119,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,100,58,8,7,-1.843491945,-2.853301252,1,0,1,1,1,0,0,0,0,1,0
1,Contract,Unspecified,Unspecified,0,116,162,0,-1.674331188,-2.898919407,0,0,1,0,0,0,0,0,0,0,0
1,Full-time,Mid-Senior level,Bachelor's Degree,155,190,80,61,-2.856609018,-2.391780105,1,0,0,0,1,1,0,0,0,1,0
1,Full-time,Mid-Senior level,Bachelor's Degree,155,366,50,0,-2.856609018,-3.981639589,1,0,0,0,1,1,0,0,0,1,0
1,Full-time,Entry level,High School or equivalent,0,50,44,18,-2.633916062,-1.84570792,1,0,1,0,0,0,0,0,0,1,1
1,Full-time,Mid-Senior level,Bachelor's Degree,155,123,53,346,-2.856609018,-2.391780105,0,0,0,0,1,1,1,1,1,1,1
1,Full-time,Director,Master's Degree,155,261,159,0,-2.856609018,-2.391780105,1,0,0,0,1,1,0,0,0,1,1
1,Full-time,Director,Master's Degree,155,132,61,99,-2.856609018,-2.391780105,1,0,0,0,1,1,0,0,1,1,0
1,Contract,Mid-Senior level,Bachelor's Degree,0,154,49,0,-3.972869919,-3.981639589,1,0,1,0,0,1,1,1,1,0,0
1,Full-time,Internship,High School or equivalent,0,43,59,18,-4.095068015,-2.853301252,1,0,1,0,0,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,359,149,2,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
1,Full-time,Entry level,Unspecified,100,39,45,9,-1.843491945,-1.458699604,1,0,1,1,1,0,0,0,0,0,0
1,Full-time,Entry level,Unspecified,0,106,64,22,-0.590358018,-1.458699604,1,0,1,0,0,0,0,0,0,0,1
1,Contract,Entry level,Bachelor's Degree,140,75,41,17,-3.934917469,-1.458699604,1,0,1,0,1,0,0,0,1,0,0
1,Part-time,Unspecified,Unspecified,0,125,59,25,-0.590358018,-2.898919407,0,0,1,0,0,0,0,0,0,1,0
1,Full-time,Unspecified,Bachelor's Degree,0,124,105,8,-1.65492899,-3.550086188,0,0,1,0,0,1,1,0,1,0,1
1,Full-time,Unspecified,Master's Degree,0,396,82,19,-2.856609018,-3.780290306,1,0,1,0,0,0,1,0,1,0,1
1,Full-time,Entry level,High School or equivalent,113,23,15,2,-2.970474687,-2.853301252,1,0,1,1,1,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,67,510,9,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
1,Unspecified,Unspecified,Unspecified,0,317,156,2,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
1,Part-time,Not Applicable,Unspecified,0,133,0,4,-0.590358018,-1.458699604,1,0,1,0,0,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,51,147,1,0,-2.823138472,-2.898919407,0,0,0,1,1,0,1,0,0,0,0
1,Full-time,Unspecified,Unspecified,0,488,45,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
1,Full-time,Entry level,High School or equivalent,0,227,25,34,-0.590358018,-1.84570792,1,0,1,0,0,1,1,0,0,1,0
1,Full-time,Unspecified,Unspecified,0,291,0,0,-3.028126795,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
1,Unspecified,Unspecified,Unspecified,0,224,14,83,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,95,0,106,-2.823138472,-2.898919407,1,0,0,1,0,1,0,0,1,1,1
1,Unspecified,Unspecified,Unspecified,0,237,49,26,-2.823138472,-2.898919407,1,0,0,1,0,1,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,0,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Full-time,Entry level,High School or equivalent,229,27,514,127,-3.972869919,-3.981639589,1,0,0,0,1,1,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,229,23,34,3,-3.992018165,-1.974210465,1,0,0,0,1,1,0,0,0,1,1
1,Full-time,Mid-Senior level,Bachelor's Degree,81,164,25,0,-0.495323056,-2.216166691,1,0,0,0,1,1,1,1,1,1,0
1,Unspecified,Unspecified,Unspecified,0,134,348,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,0,0,0
1,Unspecified,Unspecified,Unspecified,0,131,20,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,0,1,0
1,Full-time,Entry level,High School or equivalent,100,58,8,7,-1.843491945,-2.853301252,1,0,1,1,1,0,0,0,0,1,0
1,Contract,Unspecified,Unspecified,0,270,10,0,-2.823138472,-2.898919407,0,0,1,0,0,0,0,0,0,0,0
1,Unspecified,Unspecified,Unspecified,0,62,82,0,-2.823138472,-2.898919407,0,0,0,1,0,0,1,0,0,0,1
1,Full-time,Entry level,High School or equivalent,0,108,116,68,-0.590358018,-2.853301252,1,0,1,0,0,0,0,0,0,0,1
1,Contract,Executive,Unspecified,0,299,87,0,-1.674331188,-2.898919407,0,0,1,0,0,0,0,0,0,0,1
1,Full-time,Mid-Senior level,Bachelor's Degree,0,69,0,0,-3.972869919,-2.851360103,1,0,1,0,0,0,0,0,0,0,1
1,Full-time,Unspecified,High School or equivalent,0,119,34,0,-2.346184837,-3.549243538,1,0,0,0,0,1,0,0,0,0,0
1,Full-time,Unspecified,Unspecified,0,281,0,0,-2.849472949,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
1,Full-time,Associate,High School or equivalent,108,92,38,43,-3.056588271,-2.806386024,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,100,58,8,7,-1.843491945,-2.853301252,1,0,1,1,1,0,0,0,0,1,0
1,Full-time,Associate,High School or equivalent,108,92,38,43,-3.056588271,-2.806386024,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Unspecified,High School or equivalent,108,92,38,41,-3.056588271,-3.549243538,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Unspecified,High School or equivalent,108,107,46,37,-3.056588271,-3.549243538,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,108,92,38,43,-3.056588271,-3.549243538,1,1,0,0,1,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,229,67,510,9,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
1,Full-time,Entry level,High School or equivalent,0,122,163,165,-5.60491141,-2.853301252,1,0,0,1,0,0,0,0,0,1,1
1,Contract,Mid-Senior level,Bachelor's Degree,0,138,118,0,-3.972869919,-3.981639589,1,0,1,0,1,1,0,0,1,0,1
1,Full-time,Unspecified,Master's Degree,0,336,324,0,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,0,0
1,Full-time,Not Applicable,High School or equivalent,32,86,45,18,-0.590358018,-1.458699604,1,0,1,0,1,0,0,0,0,0,0
1,Unspecified,Unspecified,Unspecified,0,543,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Mid-Senior level,Bachelor's Degree,81,146,92,55,-0.495323056,-2.851360103,1,0,0,0,1,1,1,1,1,1,0
1,Full-time,Entry level,High School or equivalent,100,58,8,7,-1.843491945,-2.853301252,1,0,1,1,1,0,0,0,0,1,0
1,Full-time,Mid-Senior level,Bachelor's Degree,81,173,92,55,-0.495323056,-2.851360103,1,0,0,0,1,1,1,1,1,1,0
1,Full-time,Entry level,Unspecified,0,24,102,68,-0.590358018,-1.458699604,1,0,1,0,0,0,0,0,0,1,1
1,Full-time,Entry level,Bachelor's Degree,0,91,174,22,-2.498791322,-1.458699604,1,0,1,0,0,0,0,0,1,0,1
1,Full-time,Entry level,Unspecified,0,56,0,0,-0.590358018,-1.458699604,1,0,0,0,0,0,0,0,0,1,1
1,Part-time,Entry level,Certification,0,54,270,70,-0.590358018,-1.458699604,1,0,0,0,0,0,0,0,0,0,1
1,Full-time,Entry level,High School or equivalent,50,29,227,0,-0.590358018,-2.351014509,1,0,0,0,1,0,0,0,0,0,1
1,Full-time,Entry level,High School or equivalent,119,245,77,22,-2.498791322,-2.853301252,1,0,1,0,1,1,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,113,24,11,3,-2.970474687,-2.853301252,1,0,1,1,1,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,566,130,37,-2.12660484,-2.391780105,1,0,0,0,0,0,0,0,1,1,1
1,Unspecified,Unspecified,Unspecified,0,676,117,37,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,1
1,Unspecified,Unspecified,Unspecified,0,275,81,11,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,253,116,94,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,430,101,37,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,1
1,Unspecified,Unspecified,Unspecified,0,426,189,0,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,288,78,37,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,356,119,86,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,1,1,0
1,Full-time,Entry level,High School or equivalent,100,75,12,5,-1.843491945,-3.549243538,1,0,1,1,1,0,0,0,0,0,0
1,Full-time,Unspecified,Unspecified,0,300,413,0,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,100,58,8,7,-1.843491945,-2.853301252,1,0,1,1,1,0,0,0,0,1,0
1,Full-time,Entry level,Bachelor's Degree,0,94,174,22,-2.498791322,-1.458699604,1,0,1,0,0,0,0,0,1,1,1
1,Unspecified,Unspecified,High School or equivalent,0,214,0,0,-2.823138472,-3.549243538,1,0,0,0,0,0,1,1,1,0,1
1,Full-time,Entry level,High School or equivalent,62,78,64,10,-3.056588271,-2.898919407,1,0,1,0,1,1,0,0,0,0,0
1,Unspecified,Unspecified,Unspecified,116,46,5,0,-2.823138472,-2.898919407,1,0,0,1,1,0,0,0,0,0,0
1,Full-time,Entry level,High School or equivalent,62,128,71,21,-1.891669336,-4.282798225,1,0,0,0,1,1,0,0,0,1,0
1,Full-time,Entry level,High School or equivalent,62,195,106,53,-2.633916062,-2.853301252,1,0,1,0,1,1,0,0,0,0,0
1,Full-time,Mid-Senior level,Bachelor's Degree,62,155,105,3,-3.028126795,-2.853301252,1,0,1,0,1,1,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,62,178,61,3,-3.056588271,-2.853301252,1,0,1,0,1,1,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,62,137,189,53,-3.056588271,-2.853301252,1,0,1,0,1,1,0,0,0,0,1
1,Unspecified,Unspecified,Unspecified,9,251,3,32,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,1,1,1
1,Full-time,Entry level,High School or equivalent,0,117,50,13,-2.169675367,-1.458699604,1,0,0,0,0,1,0,0,0,1,1
1,Full-time,Director,High School or equivalent,123,252,130,2,-2.834459249,-3.080366137,1,0,1,0,1,1,0,0,1,0,1
1,Unspecified,Unspecified,Unspecified,0,47,109,0,-2.015685175,-1.84570792,1,0,0,0,0,0,0,0,1,1,1
1,Full-time,Unspecified,Unspecified,0,63,36,0,-2.015685175,-3.549243538,1,0,0,0,0,0,0,0,1,0,1
1,Full-time,Unspecified,Unspecified,0,439,34,0,-0.495323056,-2.851360103,1,0,0,0,0,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,543,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,123,239,32,30,-2.633916062,-2.853301252,1,0,1,0,1,1,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,123,125,11,3,-2.633916062,-2.853301252,1,0,1,0,1,1,0,0,0,1,1
1,Contract,Not Applicable,High School or equivalent,0,53,5,13,-3.959154557,-2.351014509,1,0,0,0,0,1,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,137,172,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,0,0,1
1,Full-time,Not Applicable,Unspecified,0,56,2,0,-3.934917469,-2.898919407,0,0,1,0,0,1,0,0,0,0,0
1,Full-time,Entry level,Unspecified,0,197,2,30,-2.834459249,-3.080366137,1,0,0,0,0,0,0,0,0,1,0
1,Part-time,Mid-Senior level,Master's Degree,0,122,122,122,-3.863756234,-5.736378521,0,0,1,0,0,1,0,0,0,0,0
1,Full-time,Mid-Senior level,Bachelor's Degree,155,6,0,129,-2.498791322,-2.391780105,0,0,0,0,1,1,1,1,0,1,1
1,Full-time,Entry level,High School or equivalent,0,108,64,14,-0.590358018,-1.458699604,1,0,1,0,0,0,0,0,0,1,0
1,Part-time,Not Applicable,Unspecified,0,100,57,68,-3.056588271,-2.351014509,0,0,1,0,0,0,0,0,0,0,1
1,Contract,Associate,Certification,116,166,56,3,-0.621334505,-2.851360103,1,0,1,1,1,1,0,0,1,0,0
1,Full-time,Unspecified,Unspecified,0,573,21,0,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,0,0,1
1,Full-time,Entry level,High School or equivalent,0,79,29,18,-2.498791322,-2.853301252,1,0,1,0,0,0,0,0,0,0,1
1,Unspecified,Unspecified,Unspecified,0,130,0,150,-2.823138472,-2.898919407,0,0,0,0,0,0,1,0,0,0,1
1,Full-time,Mid-Senior level,Master's Degree,0,245,100,11,-3.735790633,-1.458699604,1,0,1,0,0,0,0,0,0,1,1
1,Full-time,Entry level,Associate Degree,0,184,146,17,-3.447741164,-2.391780105,1,0,1,0,0,1,0,0,1,1,1
1,Full-time,Internship,High School or equivalent,0,136,50,18,-1.736356756,-2.853301252,1,0,1,0,0,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,123,6,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,241,3,0,-2.970474687,-2.898919407,1,0,0,0,0,1,0,1,1,0,0
1,Contract,Associate,High School or equivalent,0,104,140,85,-2.633916062,-2.853301252,1,0,1,1,0,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,51,53,27,9,-2.823138472,-2.898919407,0,0,0,0,1,0,1,0,0,0,0
1,Unspecified,Unspecified,Unspecified,0,112,117,18,-2.823138472,-2.898919407,1,1,0,0,0,0,0,0,0,0,1
1,Full-time,Not Applicable,High School or equivalent,0,128,0,0,-2.970474687,-3.549243538,1,0,0,0,1,1,0,0,0,1,1
1,Full-time,Unspecified,Unspecified,0,60,61,0,-2.498791322,-1.458699604,1,0,1,0,0,0,0,0,0,0,1
1,Unspecified,Unspecified,Unspecified,0,126,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,0,166,7,30,-2.823138472,-2.898919407,1,0,0,0,0,0,1,1,0,1,1
1,Unspecified,Unspecified,Unspecified,0,17,0,0,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,0
1,Full-time,Unspecified,Unspecified,0,353,39,171,-2.12660484,-2.391780105,1,0,0,0,0,0,0,0,1,1,0
1,Unspecified,Unspecified,Unspecified,9,129,4,12,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,1,1,1
1,Full-time,Mid-Senior level,Associate Degree,37,58,13,5,-3.134094473,-2.391780105,1,0,0,0,1,1,0,0,0,0,1
1,Full-time,Mid-Senior level,Associate Degree,37,68,8,5,-3.134094473,-2.391780105,1,0,0,0,1,1,0,0,0,1,1
1,Full-time,Executive,Unspecified,57,299,87,0,-1.674331188,-2.216166691,0,0,1,0,1,0,0,0,0,0,1
1,Unspecified,Unspecified,Unspecified,0,214,14,83,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,72,37,34,-2.823138472,-2.898919407,1,0,0,1,0,0,0,0,0,1,0
1,Full-time,Mid-Senior level,Master's Degree,83,123,73,277,-2.856609018,-2.391780105,1,0,0,0,1,1,1,1,1,0,0
1,Unspecified,Unspecified,Unspecified,0,99,22,60,-2.823138472,-2.898919407,0,1,0,0,0,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,0,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,78,0,0,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,0,1,0,0,0,0,1,0,0,1,0
1,Full-time,Director,Master's Degree,83,132,61,376,-2.856609018,-2.391780105,1,0,0,0,1,1,1,1,1,0,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,99,22,77,-2.823138472,-2.898919407,1,1,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,189,37,0,-2.823138472,-2.898919407,1,1,0,1,0,0,0,0,0,1,1
1,Unspecified,Unspecified,Unspecified,0,66,15,83,-2.823138472,-2.898919407,1,0,0,0,0,0,1,0,0,1,0
1,Full-time,Not Applicable,Unspecified,0,81,5,0,-2.823138472,-1.458699604,1,0,0,0,0,0,0,0,0,0,1
1,Full-time,Unspecified,High School or equivalent,136,182,69,10,-0.590358018,-1.458699604,1,0,1,0,1,0,0,0,0,1,1
1,Full-time,Entry level,Bachelor's Degree,0,385,0,0,-0.495323056,-1.458699604,1,0,0,0,0,0,0,0,0,0,0
1,Full-time,Mid-Senior level,Bachelor's Degree,81,72,83,52,-0.495323056,-2.216166691,1,0,0,0,1,1,1,1,1,1,0
1,Unspecified,Unspecified,Unspecified,0,157,31,52,-2.823138472,-2.898919407,0,0,0,0,0,0,1,0,0,0,0
1,Unspecified,Unspecified,Unspecified,0,134,348,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,0,0,0
1,Unspecified,Unspecified,Unspecified,0,134,292,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,0,1,0
1,Unspecified,Unspecified,Unspecified,0,132,160,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,1,0,1
1,Unspecified,Unspecified,Unspecified,0,131,34,0,-2.823138472,-2.898919407,0,0,0,0,0,1,1,1,1,1,0
1,Full-time,Unspecified,Unspecified,0,300,103,0,-0.495323056,-2.391780105,1,0,0,0,0,0,0,0,0,0,1
1,Unspecified,Unspecified,Unspecified,0,136,0,49,-2.823138472,-2.898919407,0,0,0,0,0,0,1,1,0,1,0
1,Full-time,Unspecified,Unspecified,0,162,61,0,-2.823138472,-1.458699604,1,0,0,0,0,0,0,0,0,1,0
1,Full-time,Unspecified,Unspecified,0,47,36,25,-2.015685175,-3.549243538,1,0,0,0,0,0,0,0,1,0,1
1,Full-time,Internship,High School or equivalent,0,62,58,0,-0.590358018,-2.853301252,0,0,1,0,0,0,1,0,0,0,0
1,Part-time,Unspecified,High School or equivalent,0,129,65,0,-4.209827054,-1.84570792,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Mid-Senior level,Bachelor's Degree,0,152,58,121,-5.60491141,-2.391780105,1,0,0,0,0,1,0,0,1,0,1
1,Full-time,Not Applicable,Unspecified,0,113,34,26,-2.856609018,-2.834705855,1,0,1,0,0,0,0,0,0,0,0
1,Full-time,Entry level,High School or equivalent,0,82,24,18,-2.498791322,-2.853301252,1,0,1,0,0,0,0,0,0,1,1
1,Other,Not Applicable,Unspecified,0,113,34,14,-3.252302048,-4.403047312,1,0,1,0,0,0,0,0,0,0,0
1,Full-time,Mid-Senior level,Master's Degree,0,396,0,0,-2.823138472,-2.391780105,1,0,0,0,0,0,0,0,0,1,0
1,Full-time,Mid-Senior level,Bachelor's Degree,0,376,0,0,-0.495323056,-3.943048543,1,0,0,0,0,0,0,0,0,1,0
1,Unspecified,Unspecified,Unspecified,0,543,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,108,92,38,43,-3.056588271,-2.806386024,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Unspecified,High School or equivalent,108,92,38,43,-3.056588271,-3.549243538,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,108,92,38,43,-3.056588271,-2.806386024,1,1,0,0,1,0,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,108,92,38,41,-3.056588271,-3.549243538,0,1,0,0,1,0,0,0,0,1,1
1,Full-time,Associate,High School or equivalent,108,92,38,43,-3.056588271,-3.549243538,1,1,0,0,1,0,0,0,0,1,1
1,Part-time,Internship,Unspecified,0,49,69,22,-1.221891359,-1.458699604,0,0,1,0,0,1,0,0,0,1,0
1,Full-time,Entry level,Unspecified,0,64,264,12,-0.590358018,-1.458699604,1,0,1,1,0,1,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,123,402,253,67,-2.834459249,-1.458699604,1,0,1,0,1,1,0,0,1,0,1
1,Full-time,Mid-Senior level,Certification,80,66,102,175,-0.495323056,-2.216166691,1,0,1,0,1,1,1,1,1,0,1
1,Full-time,Unspecified,Unspecified,0,368,66,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
1,Full-time,Unspecified,Unspecified,0,441,149,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
1,Full-time,Entry level,High School or equivalent,43,70,52,20,-1.843491945,-1.458699604,1,0,0,0,1,1,0,0,0,0,1
1,Full-time,Unspecified,Unspecified,0,211,54,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
1,Part-time,Unspecified,Unspecified,0,133,58,57,-3.056588271,-2.351014509,0,0,1,0,0,0,0,0,0,0,1
1,Full-time,Unspecified,Unspecified,0,119,0,0,-2.169675367,-1.458699604,1,0,0,0,0,0,0,0,0,0,0
1,Full-time,Unspecified,Unspecified,0,119,0,0,-2.169675367,-1.458699604,1,0,0,0,0,0,0,0,0,0,0
